rad, x, y, z, vx, vy, vz
6.476933914723856e-06,2.686857473106577e-05,0.001025150211181574,0.00012074020849328004,98.60105576098354,-14.632568432883119,115.9326404735109
1.1941238615804412e-05,0.0001038780961048786,0.0008207276065799543,4.6154516881890003e-05,-44.856034253258265,-67.15853133484566,13.611451618342748
1.1685462131200153e-05,4.331149601714024e-05,0.0015424854027105345,7.080016409367386e-05,44.711825550441944,-15.710887783859134,-28.840227952569514
6.330553559904756e-06,0.0001772928738118365,0.0008075919894009714,1.3799564931589611e-05,190.25549386807964,-117.08799136208467,21.669331789266646
2.749999999999999e-06,3.4790636372933974e-05,0.0013381264963000846,9.173667689106172e-05,-165.24880846198008,70.40619881417788,106.83304218063499
1.2979667588832626e-05,0.00018388634260889906,0.0014931128896552418,7.027545822463787e-05,0.32466948109390326,-99.45039025337485,-229.16224088590315
5.9139097196438785e-06,5.1637552409621756e-05,0.001220022656053359,3.9904738884419215e-05,193.1333849415239,99.32727900080374,133.27514176674666
1.3663541816452482e-05,6.524445949799251e-05,0.001586279423941975,0.0001366493299877997,24.863451151617095,7.754575986150227,-19.65364344474379
2.749999999999999e-06,8.705278456314526e-05,0.0015954012338835134,0.0001334480708242326,-108.63097517840502,317.41256238563597,-15.210828718949664
1.1562294453628603e-05,1.0176540246912097e-05,0.0014881900514953426,1.1179593313705037e-05,-77.62889087124105,8.441433239917085,56.57590818222447
1.3209453764880026e-05,0.00015569514092389752,0.0015868730679325647,0.00010367497363634204,11.088222337843272,-24.73986477789193,44.59082167574111
1.2619307357041296e-05,7.144605516059296e-05,0.0009650626458659922,8.494076244161875e-05,114.18210505183899,0.5483784046970684,27.210054742169653
1.1804176227096994e-05,1.116949511107628e-05,0.0013185766580956597,5.8978443543881484e-05,-71.8331677602807,-62.80003646250694,-35.74408027859456
1.2497519781890115e-05,0.00017929399746857529,0.0015105191469314905,1.6981031134315296e-05,79.6080394802306,-149.63479252435857,142.22248569300893
8.778481414828564e-06,0.00016339928688707085,0.001432784643364233,1.0122339446166371e-05,-8.016315160677237,58.669638699486285,27.177512828452368
5.1277807612423415e-06,0.0001577453411124671,0.0015551292053641035,3.0827323533140675e-05,82.86684730947616,60.85968059031735,-46.36895270475681
2.2250000000000002e-05,0.00010155707748322925,0.0015783903753520195,5.563677614979713e-05,13.498681814898525,-22.78641498206074,25.865700222893462
1.4560055982486412e-05,1.4357218433583245e-05,0.0015049189071428188,3.855102120857859e-05,20.709088392323988,148.6564543786918,-33.66229607701614
1.7920429646461452e-05,0.00018138819724603796,0.0011230440927331392,6.865443794155987e-05,-22.800829529921327,-22.915553554889012,-56.19255152182725
2.749999999999999e-06,0.00013336241938237577,0.0015797824564141032,0.00014387173315743242,-92.37758459451129,-91.35673952358783,-38.29989442531706
5.705273779928178e-06,2.445506372424455e-05,0.0008592589856376642,4.3161086584575985e-06,-23.24541772253354,14.29284962857801,0.3305920375765492
1.666833541679364e-05,0.00011063871271181068,0.0014108219636788735,5.695118468332479e-05,4.02054194346725,67.65246982085411,-78.61738909985658
1.3262553955877325e-05,3.60318718681358e-05,0.0010118754327202843,0.0001378983847038378,11.66378072254258,-73.02739549248376,7.916456975089253
1.9692866597642832e-05,6.986377204583121e-05,0.001042128898164069,0.00011126985200699273,-44.736843312907084,-16.542756515030128,-62.47320418555089
1.4069040819806616e-05,3.409334345234109e-05,0.0014966128868185904,1.4687964954238789e-05,37.59540979203907,61.81358971996382,102.41566318492882
1.1753111981446828e-05,2.664757040274485e-05,0.000960709826724823,0.00013926033990578,-13.869888504594503,11.486115920213352,-14.692256673230046
1.7347769102315e-05,4.905780662330557e-05,0.001184718813963331,1.652445048170689e-05,13.12943919562322,-29.15248835529993,-5.974489481391632
1.382408649529703e-05,1.3548159719576643e-05,0.0015862357231384077,5.481598686454881e-05,-8.250118129560422,43.41744209823096,-7.30444348293823
1.396802031255488e-05,4.8378282697434204e-05,0.0008436635170372306,0.0001375851559516171,-3.945863417867648,-84.51103620498785,-18.454835562023693
8.358529521593567e-06,0.00012158261400728276,0.0015672007115238265,0.00010534258244404518,216.4999243213676,-337.65656892028863,57.28700402721714
1.7154136132666092e-05,4.8312832159768544e-05,0.0012622816961173687,9.214435567067595e-05,48.954638764258,20.900295401179896,124.0584619916698
1.019106017421534e-05,6.50683649325244e-05,0.0015878703080910586,8.017707813110612e-05,200.53758455914144,28.565488785813503,-11.004737672532693
1.606570331565636e-05,0.00018499563523115392,0.0011277118782023904,1.56981250001666e-05,-1.414409119766013,8.57901671792695,10.580612279215874
1.0385425794151993e-05,0.0001677323417373789,0.0014850304698920363,3.565615238495709e-05,14.089732078137907,-23.15534884427497,-8.21683078577824
9.460114597237249e-06,7.932332940303406e-05,0.001355222484758774,1.7310491853858554e-05,45.54590867245659,16.482747705879795,-48.741553172811564
4.530420329678023e-06,5.516755361424255e-06,0.0008883049832621739,2.9997620061842475e-05,128.48738499235208,-19.030530323760075,326.66129732794377
4.081941979300457e-06,0.00010629625307047381,0.0014744104484093557,6.285733413593166e-05,-76.16244044930822,39.319482771904525,21.700264183852447
1.2558316817385998e-05,1.175744248643857e-05,0.0015714155644153108,3.318967207812798e-05,31.85742253018637,-42.69289498633972,-3.2312322004819523
1.6453431703090613e-05,4.620184402777584e-05,0.00126228694574189,0.0001336171745979697,8.95258434489107,-3.0784348882252184,147.68984566985552
6.77430196614291e-06,0.00018769441758767423,0.0014538151845840234,0.00014348650780774983,86.53332472952727,-181.88582138988386,-18.599338381837892
2.2250000000000002e-05,0.00012422536220386895,0.0009467709455442478,5.914872847757657e-05,25.40158846935109,40.820895263923575,-49.340341381074275
2.749999999999999e-06,0.000142908843113851,0.0010594191712405203,3.080506867613991e-05,-32.601407374027595,-3.744927290180292,50.05984868148987
1.3398460765099274e-05,0.00015804062349466632,0.001202329108516806,2.3568788165867063e-05,38.97955941048709,-41.35594391559057,98.3685616715325
1.0681690477525787e-05,1.569864950472594e-05,0.001297990077528526,6.365276412697536e-05,14.282631922624196,-106.66728393982265,-35.29858317456706
1.312971714098705e-05,0.00010930063424368124,0.0009506654261410821,1.1336876329665746e-05,-17.150526712384824,9.894266508838115,-58.104807232546825
2.749999999999999e-06,4.600850568715181e-05,0.0011445792812095803,0.00014712437999684212,-196.82535893074967,367.7661338960032,84.65890689549626
1.2980941989891995e-05,0.00011689560787083988,0.0011487293250576863,8.071633551717083e-05,43.303618767745654,69.4832436457181,-38.863367577042546
1.5041180671274474e-05,9.469269202692706e-05,0.0012023081575285957,1.4083885694878388e-05,22.932456486890526,29.324448747042194,20.822710057083395
1.083049279587024e-05,0.00018938976439714702,0.0015910235806407967,1.029240741170615e-05,17.11287686946292,-45.61051457287703,5.564531635500723
1.3786505220125436e-05,4.449564084457948e-05,0.0012315476163382653,0.000136776734918081,-17.160881401729913,76.5131128974959,40.71368662276676
1.7154452593834466e-05,0.0001420592459356298,0.0014791937695993913,4.124887766324675e-05,36.493672638148496,50.77486358856957,24.01863300742114
1.88865039490229e-05,0.00010562334044923762,0.0014719465918928598,0.00013155778123268634,55.51048304668586,40.93564260242775,-14.469252097470324
8.887306965480766e-06,9.420359575734472e-05,0.0012367335230267801,0.00014109272683670833,86.64736931169463,-10.99033005495285,-101.93202506981018
1.5285343872356473e-05,0.00010519658825309299,0.0009735489487308069,7.326166532339951e-05,-46.94943439842962,-63.75576490607072,-32.306343129966805
1.9431460085519952e-05,3.0907360276538495e-05,0.001513013207428863,0.00013168473061227272,-16.232796003528623,-9.821673427250094,-9.049175791895387
2.0903706400488607e-05,0.00012104009243310637,0.0011652640050373818,0.0001241928377900182,77.35727990619057,34.940532307302355,87.92683794997095
1.8880349610673614e-05,0.0001534221851473611,0.001148737539415917,1.8456308567087633e-05,-33.22097070013382,3.2635237762680087,-12.760555090662196
1.0829287002048291e-05,0.00018988198164127218,0.0015874973396525494,3.578618750744727e-05,14.731865194740418,40.63709674888212,-6.750926529626732
1.392283434475657e-05,2.5714784082045667e-05,0.001055773851464437,5.338445735823385e-05,28.211946840170285,66.28337049846473,36.720516228360374
7.878090118069177e-06,2.268321233426552e-05,0.0013219838012425435,9.527673515289711e-05,-36.711378021447146,-146.5593245813776,201.83128222480474
1.603475089797048e-05,6.478349699012629e-05,0.0012370861079065954,3.751403492023587e-05,4.734284602351222,28.26112408580485,9.341924767241665
1.3457185352423861e-05,0.00012713086533113898,0.0014486379019945823,0.00013671728330062267,61.66317820278256,44.854695855094306,12.094865224995399
1.1967341744882814e-05,0.00015535313495977938,0.0012601850295247898,8.935753106978315e-05,21.897430571184938,-65.19071050271654,-17.760203392350228
1.0474959812836208e-05,0.00019008169577522743,0.0008503309364931346,0.00013991803672908738,33.551115810806145,17.631229643994487,-12.315311148769021
2.2250000000000002e-05,0.0001208215257231863,0.001560739105547516,2.1309182430113688e-05,-0.5257896455581834,47.342536184446665,14.000468445501449
1.2507268486998705e-05,8.669872269745063e-05,0.0012132440878428773,3.794130262062279e-05,10.180984178417637,65.62533241894528,42.255368525239646
1.273766516099212e-05,4.6412599250254116e-05,0.0011557285196946239,1.253119271782772e-05,101.0355934742738,-79.97096919117334,-26.02943625144669
8.621413032977375e-06,0.00016846636415368793,0.0011719603439917308,7.26219031170101e-05,-113.43766706259078,-85.50332972462925,95.29461183775435
1.1213700570355806e-05,1.0866213045775717e-05,0.0010316019221753008,0.00011166589368993218,56.17741925910422,-4.093965877309296,56.264224963420716
1.9560808148282105e-05,4.47733170313601e-05,0.001415158639325757,5.904972552529949e-05,-2.9208583476269094,11.690796170994682,29.204619770798143
1.05378043108569e-05,0.0001361118446488537,0.0012091992573220129,5.5463341056125264e-05,-66.64277943980485,74.67204138081865,59.57248498337131
5.702500200566364e-06,7.514883628460303e-05,0.0011494807632348566,0.0001446407605015027,41.8633775262021,-72.47004244043418,45.42711255032266
1.515277979927018e-05,0.00016045419689990855,0.0013564703675722656,6.732912561900457e-05,-25.374822531933575,4.472060404691258,21.145090478207646
1.8215112266073764e-05,0.000143867128114454,0.0013361440330142062,3.741570828507548e-05,-0.4836177206095622,7.192359692959176,-9.72655681240078
1.545151488495139e-05,0.00018569760911415267,0.00140265263868114,0.00013527222511431134,-8.412475376377278,53.695226757947545,-17.75691860195051
2.2250000000000002e-05,0.00012214276333697777,0.00109090616757698,4.862526661187888e-05,-0.1048019225053719,-35.13436801375614,66.51853027221783
2.2250000000000002e-05,9.739810262370653e-05,0.0009314091895747624,0.0001287340085941885,-39.54433396492786,35.74877382948472,7.78133410710552
1.2257421791674402e-05,1.0765956084844623e-05,0.0012166773900222684,0.00012789212627464845,0.6464047059659817,21.648666247609118,11.529923177299054
1.1496111899831867e-05,0.00014129509750388894,0.000810645276171326,8.233465303774537e-05,-81.47248212005668,10.749317099703077,-36.89530428261295
9.86337838718494e-06,0.00011757281185192468,0.0009575104168761569,3.0279264626039376e-05,3.7045398454725413,58.28418288500151,-23.26627642696062
1.6916842098983296e-05,3.4626394371091336e-05,0.001477869722311222,9.009094524490562e-05,-49.75197844134696,-17.466673834748363,-49.83798204398259
1.0243615389293841e-05,0.00013682189626749883,0.0009524040337922458,0.00011430939301195621,-12.288006924923954,173.83501549884656,95.06509038366822
2.2148913958654844e-05,6.138025923579812e-05,0.0012996416838834883,2.1421669405472514e-05,63.10460400423024,4.284727411003695,-23.59845437334514
1.3116850947438084e-05,0.00016053810073369827,0.0015085029132423419,3.591456621782482e-05,-3.891252813904016,25.743732175975833,-119.95048668903708
2.2250000000000002e-05,2.36173871035124e-05,0.001527037061084565,9.316869544818046e-05,32.043226563202715,10.068214743013025,-25.064453723363645
9.79970052884929e-06,0.0001904760991522034,0.0013298966556821892,9.438116063395814e-06,-181.6823360450506,129.34667071475403,-78.25225347418292
1.376180610299622e-05,0.00018597716230499088,0.0011398981803488306,0.00013634471665703764,12.562411162117787,-71.51089685007763,13.463907880871492
1.7348075958158617e-05,4.5489897429328324e-05,0.0012187055572423096,1.764872960547017e-05,-8.013800399725065,-0.9371106277342527,16.715789983069453
2.749999999999999e-06,7.142919964545124e-05,0.0013681898071105669,5.437025572645531e-05,-348.6731361622415,11.219623913739404,186.83957540803718
1.89808176807802e-05,4.9631342245285395e-05,0.0008839532636731886,6.359149374661051e-05,31.97522558820655,4.507655787794459,-73.37577583395282
1.2429021717711257e-05,1.189669718394429e-05,0.0008425797214563689,8.439219546696088e-05,-13.850300744976558,28.500295476042844,-69.00458748207997
1.665122893865415e-05,2.706298188085081e-05,0.0013454715812191297,0.00010849298954074914,11.555181632450747,44.8329279115876,-5.46914602444471
4.372770300623173e-06,2.6119693764605133e-05,0.0013533747035002343,2.4293996521787973e-05,113.50958361542983,-41.55914852020728,98.94708776284959
1.083897289032513e-05,0.0001084002423364807,0.0009361064131274237,3.275378179364224e-05,3.9266199056889484,65.00006458019115,-22.550459566110767
1.7482056639293017e-05,9.573850236186113e-05,0.0009584292482529987,9.97777189132229e-05,-5.81397337890855,-11.55992273211508,37.777249492196184
9.003868203317607e-06,0.00017042896488809938,0.0015905046590826658,1.783451630260291e-05,-5.245613929306667,7.281521867117484,147.76147514486738
1.005381555213386e-05,6.66259855500758e-05,0.0015282751964597141,4.009383804888685e-05,-128.35112613172765,112.76119628908143,-6.237143044871301
1.3961849151385489e-05,0.00011794288446810869,0.0009121083132917067,5.776012038251227e-05,-148.31277623634546,5.308455185027167,3.485766431399294
1.0354534113579939e-05,9.91228780787502e-06,0.0008136607949734454,0.00010236163293610246,-0.6333119693576437,-73.99669149002098,-22.725823411396018
1.9031195981315243e-05,0.00015109206069739706,0.0013242614807198517,7.218294409142894e-05,-102.11154990996454,17.09655079714499,-34.73514322131355
1.4064597386037654e-05,1.3932543216712189e-05,0.0015180642203098294,1.2697597045513747e-05,63.59008639964714,-103.79594694477237,86.31491769131861
9.313099129772152e-06,0.00011566551117783462,0.0011889955076884045,9.004666851462923e-06,-85.97604735788099,-91.70264881393886,22.124338500743225
1.0410126720845528e-05,9.469624973290449e-06,0.0015538790082378839,8.300333828244953e-05,59.48743490257593,2.854606194223254,-12.943311644214736
1.7240955208074538e-05,0.00015239563818992595,0.0013684653747483469,0.00011951315561751911,1.413495376580358,-15.01479499896867,5.878902702456882
1.743214770961955e-05,4.9843551771024586e-05,0.0015815076871164625,1.692532146978864e-05,-41.42720850332282,102.9402833270047,12.071269236680989
1.2972735768271207e-05,1.5285091714151153e-05,0.0011769452080145277,0.00013882779208171603,251.7053178648047,-99.35910062485682,-81.98742240345521
1.2725344123062675e-05,0.0001565467869967319,0.0008638500052923646,1.9833434517995906e-05,-72.34833018251045,-49.69735473603731,-46.91435240630467
8.87928980823933e-06,3.9348557684061525e-05,0.0009187728851698301,0.00014132167351574656,46.003267016615865,-89.17783308638633,-45.32489052176067
9.646365709213034e-06,1.0895192504226084e-05,0.001277138846509324,4.328935590001396e-05,-67.9953148677651,0.6946719923512836,56.96992289900756
6.264214385297339e-06,0.0001944659747374299,0.0012701203185533439,5.580457545710351e-05,-17.94521700877395,-47.724531562467355,-18.713529460338005
1.4814184748975742e-05,0.00018580992511401623,0.0013772105598418346,0.00011948900729946295,12.84701911887308,4.453377740818942,13.433042948955409
1.61250338517862e-05,0.00018476535528710574,0.0014304860643856202,3.315587776801058e-05,-17.72052791170155,-33.143009680577485,10.26014314433402
7.944582483362061e-06,0.00017029821377875695,0.0008264471054511145,3.595952703864964e-05,-22.309996813586945,-109.63353322881841,240.09829541041393
1.315499191485986e-05,0.00015725436763168406,0.001309391287871809,4.385308564083536e-05,11.203436995291549,5.196708322558601,-31.203518769362198
9.894619100126371e-06,1.4911835634515799e-05,0.0013948188546696466,0.00010397235477777991,-115.8449630901031,-43.156819210587585,126.3434509951771
1.2756703230742863e-05,0.00018842134702300273,0.0010846929801610278,5.134739912760609e-05,-10.834954283188136,103.72356060445681,-66.08144048444855
1.0550961897904873e-05,0.00018969460212165786,0.0015122381126317103,0.00014001986385382215,24.538642196902554,25.203571145959963,-96.86764817585112
1.541234437404135e-05,0.00013438781781607292,0.0012649883140978069,0.00013492505085812743,21.579375744801165,-49.42979650850015,47.85119517480689
2.0493428264258477e-05,0.0001237390447503867,0.0010845267773934666,0.00012999229730826354,-22.503268165428086,-5.422950961412787,-12.416649163004578
1.4508830479435928e-05,0.00012715830887499325,0.0015859364270437327,0.0001193500341987793,-4.192850918534264,-38.464415967918654,51.941739782636695
9.237754670048478e-06,0.00013691391942084174,0.0012672500667762253,9.698976181436662e-05,-24.468568305250983,67.65142376830002,39.79574476748515
8.020819813627585e-06,0.00019261559123147617,0.0008128504239572368,7.024628649060922e-05,173.33326142476588,-114.78753373260645,254.85847456347312
1.3020603887403759e-05,3.05849423728611e-05,0.0009971000330851515,6.16451162351659e-05,137.26142789985462,41.77474784529667,-162.76675358392112
1.2739391153758619e-05,1.1700254604881055e-05,0.0014953949850811464,8.796025769166293e-05,-5.12847769748379,37.2887558016895,5.762361429801889
6.171627550592918e-06,0.00017485812533262588,0.0013364132350602003,2.9042523576820436e-05,-163.9158778804191,58.29267517521486,-126.28234731196436
2.0641790135340194e-05,0.00016089820107241951,0.001518566339332632,6.822543843275991e-05,-24.400292154933286,47.20231895873811,-54.65382588278461
1.5723938555753253e-05,0.00018458898553018124,0.0014332165019017137,0.0001343930478656961,13.786704222678921,5.633768015725925,42.271439022504325
9.950745977391068e-06,0.00012461380139005678,0.0013563308548251427,3.781285000586857e-05,70.51150359497866,-1.2276118489096937,-3.618081640885763
1.2318723234520264e-05,0.00017152195184359204,0.0014614165546233168,0.00013754312508899863,70.076371689325,17.191343887687722,-1.0553014948107444
1.2071163678032008e-05,5.714924998693924e-05,0.0013549838012960245,1.1827002334695324e-05,-173.80562267533895,-9.81913493574377,20.870370835665863
7.94323743917822e-06,0.00014919416333227008,0.001389865925097722,0.00014215699810358405,14.976264565181054,-90.58499441124897,-10.368013887725038
1.334072698687095e-05,8.405194713871861e-05,0.0011897693334066138,5.7246299529023906e-05,-15.729371694079587,-8.165763508504655,-10.476038213530481
1.0427495199056806e-05,5.002615331765345e-05,0.0010595750833977354,6.464539586535912e-05,66.78006682897278,-30.001973734682615,-8.679125470042335
1.4103254730563994e-05,0.00017656017474863028,0.0009176145204405067,8.492464578891269e-05,56.05461056485762,-37.85848544182711,-5.039774124018595
1.3372662747069098e-05,6.0326540815234716e-05,0.0015512452234972684,0.00013700268847814453,130.71443559688848,-69.81426504958833,-3.692765760359719
2.2250000000000002e-05,0.00017276630028063288,0.0014596598279890082,5.630051942709237e-05,-46.681694493944654,-53.62273821852694,-6.157070957515858
1.1039752556082787e-05,0.00010470899410755366,0.0013636524724647046,4.123400849670305e-05,16.681007055816686,-22.75767785795122,67.06604508716369
9.98637840620485e-06,9.144153950254352e-06,0.0010413683587106755,4.462315970648116e-05,11.320923533326471,33.93003446446794,124.00477381643095
1.3550916697466378e-05,0.00018767957186381016,0.0010082403412863307,7.249681706391561e-05,29.222028543518913,-30.519478803399654,-74.47826891008326
1.8989422281440925e-05,8.334800808023184e-05,0.0014074533670911547,8.18165938276576e-05,-4.926379885025254,34.541234213879754,22.74726112236255
1.6042850736670794e-05,0.00018493202557418376,0.0013536639409974507,1.658833767397063e-05,-23.76445589918338,73.76750148670227,-13.67474125490215
8.53270419306542e-06,0.00016832662357577346,0.001097343512661853,8.392926187196579e-05,-55.42902449223689,-169.9353139020609,-201.99109707408076
1.3391017364475017e-05,1.2526310691199347e-05,0.0015870646470560867,0.0001289377035421193,28.05181669404446,80.06919333160637,53.45213554930703
5.078219186589493e-06,9.859916553814539e-05,0.0013209600880894293,4.202243390495094e-05,164.20909934531127,271.0481101624777,-145.6057497972607
9.778939404494659e-06,0.00014924673372120818,0.0014599652350380835,0.0001411529606846571,257.9359178958259,-16.18857538405834,-31.091363443644767
1.9911721025752426e-05,1.9714626775302454e-05,0.001113450888253499,7.057529495978356e-05,-1.0018960958637793,-8.691062649313693,16.584501658076498
9.003838200363081e-06,0.0001679051980062514,0.0008386676361060403,0.00010697298000315921,150.01265106091984,81.09268569679857,223.53428987770792
7.127879092339676e-06,0.0001629665211589946,0.0009774572686719408,9.364321680655732e-05,-15.380740939910996,77.2276667870005,97.88558838173032
6.275635283025992e-06,0.00014848654132122014,0.001072025733229599,0.00012914627209157945,54.12547236105056,-38.565634768196645,-70.07776346786899
1.975719432590037e-05,2.1458471073041754e-05,0.0013834549023649476,4.5248689610345314e-05,-110.36853099892497,-39.51271944729768,-13.266405317644493
1.2381687922284101e-05,0.00018755758878233214,0.001336114406152229,0.00013671087329196236,14.641310842046158,11.012729440170963,3.9063302663506003
1.7851382943125685e-05,8.617341678045413e-05,0.0011432682285012598,0.00012504776564483248,-0.7114068935607332,27.332992601972155,30.492615947460997
1.6211811245392637e-05,4.471826281959591e-05,0.0013725042423909093,6.893217570307544e-05,-118.94394053237184,51.37843084153291,4.000239464091132
8.656656605877677e-06,0.00012076688254762405,0.0013134396692101695,0.00011775877146010968,35.194794367842526,-63.238683409001496,-117.3129107118957
1.3201104214723458e-05,1.2323207526277588e-05,0.0011531886976218811,4.4055313115682346e-05,36.10316777468724,36.192663596021625,26.3722945713148
1.472986019853447e-05,4.222329213422959e-05,0.0010876695102330167,8.337561848544597e-05,-37.51570985684343,-39.81705365126622,160.90356052958998
9.072038891280728e-06,8.919830067689962e-05,0.0015175577587862347,0.00010354646939434064,-129.95058161248716,168.32211260229667,-151.16604865086313
1.2808685524319099e-05,4.983468414799245e-05,0.001344925673286032,6.292897601345466e-05,3.5797718190331542,52.91999981005643,-92.58274477923992
9.449987816911457e-06,8.044523117353462e-06,0.0009250126096256755,8.015018310710272e-06,125.06386305386616,15.5202013702985,-62.55370441534358
1.0266712218111859e-05,0.00013386166848758087,0.0013435529114670744,9.009765594775578e-05,-1.0148919984004032,80.83272258850117,-19.30273073707117
1.4497075147690173e-05,3.206412111300695e-05,0.001208867463186006,0.00011068922028565456,121.09946454292927,33.702123656397966,0.8162996692669084
6.722067166170129e-06,0.00013411177827811623,0.0008065548426936499,0.00012125202928194267,219.00936092030128,45.88048389451265,-301.1005794808045
9.167662393904008e-06,7.726329644458738e-05,0.0008119435592964133,9.177089857935627e-06,45.03591789155696,85.50131700858282,-90.93620288750478
8.475023982715657e-06,0.0001297463982577665,0.0013193565471303513,2.4574131464511588e-05,-90.39545423062704,73.3575921766852,-10.075682954244927
7.641240247411448e-06,8.85550455924082e-05,0.0008485967473358967,7.454839882463346e-06,73.41294731455062,-23.496735593813117,-7.4198652618309655
7.474262748984543e-06,0.00016232410815457155,0.0012782697905024281,8.863139223143218e-06,-46.776539825117894,211.35337912128242,-109.46038277446753
1.4568376257517591e-05,0.00014025884976052747,0.0010547261251027675,0.00013716984471726036,-45.71249126904231,11.5903299088852,-2.5821510162122454
6.214421311375124e-06,0.0001194044461110318,0.0014921700333421929,9.263571927504812e-05,79.35550402182885,146.90891900813952,12.341200097356595
1.7707481780805912e-05,0.0001234572746559214,0.001301203042472082,7.78427788018464e-05,-80.89005272157043,-10.872686675060304,-44.447176107105484
1.3660879257541481e-05,5.849599024888493e-05,0.0015126023525619176,0.00010432482556672247,88.59446815580183,0.11944838129731017,-2.664634222502918
1.293424895125467e-05,9.572852945416285e-05,0.0009227531684349662,4.852529700048797e-05,-9.412470568992036,43.940000729213544,121.10027856262128
1.1295597952555882e-05,3.2364465318735194e-05,0.0010548034960228632,7.68314608518843e-05,76.48080916487783,-25.97483320656077,7.779769539583437
1.2124863338179597e-05,2.90593953396053e-05,0.0010339334352742829,3.9126358686075346e-05,-39.517083133046235,-80.6928596183272,51.063571583112655
1.3311964169525586e-05,0.00017984479099316387,0.0013483971162594449,0.00011379945888618209,-4.973017371286983,13.370612051696558,8.582776049389611
6.823743081818971e-06,0.00012090324039526827,0.0009197492397277341,0.0001420732226864374,-56.875521454032636,20.896501477951013,1.7590694275973557
1.6882481695981122e-05,0.0001527161464182506,0.0009606819142636769,0.00013386789081638948,-13.589271270829627,-9.601393784526094,-13.475381487059101
1.0734680630355561e-05,3.2965095396231794e-05,0.0012862276009224989,3.69466924235037e-05,-57.57927633715963,108.82758396548121,46.7798761721409
1.9456932936403408e-05,0.00011757369234003691,0.0008173204180619308,0.00010267974885074903,-105.34265465895488,36.537683219648315,-20.176888134045466
2.2250000000000002e-05,6.40475259809708e-05,0.0012011479198500122,0.00012834589714682344,9.1556793682474,83.66079205358442,8.094567728040607
1.0966953848747416e-05,0.00013491691644873337,0.0011120517726771928,0.00013949998704223507,-70.65194398945711,110.17400940243616,-79.17075561139357
1.0557407696783147e-05,1.0874012247988456e-05,0.0012216018615554105,1.1086581333044833e-05,26.79813527870676,82.60881348116028,86.05743673505185
6.372384862427078e-06,0.00010749105559184232,0.0010234014527610643,8.309354387971394e-05,-56.37878141440282,-52.239824245399554,-76.4766370329192
